gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.13,13390,0,114,2,1244214,1257602,1238022,1251410,0.0,2.521e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.29,14152,0,380,2,2342773,2356923,2307680,2321829,0.0,2.460e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.81,13060,0,155,1,2042042,2055101,1963863,1976921,0.0,2.452e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.09,13434,0,241,6,2627480,2640913,2592567,2605984,0.0,2.435e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.27,13848,0,374,3,1558464,1572310,1530786,1544630,0.0,2.423e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.02,13300,0,248,5,783708,796993,746141,759439,0.0,2.409e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.69,12998,0,155,5,2756908,2769902,2735381,2748366,0.0,2.404e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.83,12490,0,145,1,637913,650401,627641,640130,0.0,2.336e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.79,12436,0,147,2,2407851,2420285,2376130,2388563,0.0,2.332e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.75,12484,0,149,5,1107624,1120105,1059831,1072309,0.0,2.324e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.40,13879,0,496,3,2712856,2726732,2691215,2705092,0.0,2.322e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.06,12085,0,107,3,2284170,2296249,2249734,2261817,0.0,2.285e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.44,12929,0,326,4,624580,637508,614339,627262,0.0,2.272e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,93.88,15108,0,908,10,2551832,2566927,2515890,2530993,0.0,2.233e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.81,11841,0,139,2,2264675,2276514,2230239,2242078,0.0,2.206e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.58,11233,0,155,1,1572509,1583737,1545150,1556382,0.0,2.077e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.72,12288,0,373,19,2568386,2580653,2532230,2544507,0.0,2.072e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.21,10900,0,82,4,1313224,1324120,1306992,1317890,0.0,2.056e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.86,10856,0,122,2,1324379,1335233,1318149,1329003,0.0,2.032e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.36,10992,0,179,1,2828387,2839377,2806877,2817868,0.0,2.031e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.06,10643,0,88,11,930246,940885,891005,901638,0.0,2.010e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.36,10874,0,177,1,280012,290884,232621,243494,0.0,1.998e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.30,10752,0,176,6,2610640,2621387,2574524,2585272,0.0,1.975e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.02,10318,0,97,1,292947,303264,245014,255327,0.0,1.952e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.77,10427,0,128,0,1292294,1302720,1286064,1296490,0.0,1.947e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.89,10640,0,221,3,2477746,2488383,2446353,2456991,0.0,1.917e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.81,10888,0,343,3,1433357,1444241,1405836,1416722,0.0,1.858e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.57,10192,0,235,7,1461936,1472117,1435113,1445301,0.0,1.805e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.91,9938,0,201,5,2186974,2196911,2154422,2164352,0.0,1.794e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.36,9727,0,154,1,2727161,2736887,2705060,2714780,0.0,1.789e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.85,9621,0,107,4,1302931,1312550,1296701,1306318,0.0,1.779e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.00,9816,0,189,7,180175,189987,130804,140615,0.0,1.777e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.88,9367,0,103,2,552484,561848,539549,548915,0.0,1.768e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.12,10722,0,410,1,2802679,2813400,2781152,2791867,0.0,1.764e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.97,9321,0,95,1,1767862,1777181,1692713,1702033,0.0,1.758e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.74,9599,0,113,4,2468056,2477648,2436659,2446255,0.0,1.748e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.74,9265,0,112,4,2771267,2780529,2749735,2758996,0.0,1.716e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.19,9417,0,167,3,1123650,1133064,1075854,1085269,0.0,1.714e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.09,9866,0,283,4,1834698,1844561,1752590,1762453,0.0,1.710e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.15,9800,0,271,3,111129,120920,58326,68125,0.0,1.708e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.83,9081,0,104,2,575179,584258,560425,569504,0.0,1.698e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.02,9242,0,164,4,259892,269116,213296,222535,0.0,1.679e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.83,9737,0,301,4,2665520,2675254,2643629,2653359,0.0,1.679e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.94,8962,0,94,1,1804676,1813636,1722568,1731529,0.0,1.675e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.52,8963,0,127,2,218503,227460,169122,178083,0.0,1.658e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.99,9119,0,174,4,1166205,1175321,1161372,1170483,0.0,1.652e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.02,8706,0,82,2,871168,879870,832566,841271,0.0,1.648e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.14,8689,0,75,0,1717392,1726080,1642541,1651229,0.0,1.639e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.18,8544,0,70,0,1813715,1822258,1731608,1740151,0.0,1.618e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.23,8425,0,60,5,533403,541825,520655,529076,0.0,1.603e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.17,8447,0,69,1,541884,550330,529135,537580,0.0,1.595e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.27,8822,0,153,0,1734939,1743760,1660144,1668965,0.0,1.587e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.59,8993,0,200,4,2488212,2497188,2457120,2466111,0.0,1.585e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.48,9054,0,219,7,2845145,2854190,2825831,2834883,0.0,1.552e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.93,8540,0,169,3,2359932,2368471,2326793,2335324,0.0,1.551e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.47,8407,0,123,3,2230424,2238829,2197220,2205621,0.0,1.550e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.73,8195,0,104,0,151158,159352,101345,109539,0.0,1.538e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.68,8569,0,197,2,227464,236030,180149,188717,0.0,1.535e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.85,8446,0,181,1,2584658,2593103,2548580,2557024,0.0,1.525e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.37,8799,0,212,7,1065169,1073960,1017286,1026072,0.0,1.521e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.97,8060,0,81,2,899098,907156,860260,868318,0.0,1.518e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.82,8784,0,276,3,2858188,2866968,2838880,2847663,0.0,1.505e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.97,7804,0,2,0,2159133,2166936,2122921,2130724,0.0,1.504e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.72,8293,0,186,1,349645,357937,306944,315233,0.0,1.483e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.80,7533,0,14,1,2033984,2041516,1955838,1963369,0.0,1.478e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.69,8234,0,190,0,2814982,2823215,2793446,2801679,0.0,1.477e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.46,7916,0,107,6,598733,606645,583979,591882,0.0,1.465e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.03,8592,0,247,8,2867493,2876080,2848188,2856775,0.0,1.464e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.76,7853,0,92,4,2101569,2109418,2066597,2074447,0.0,1.460e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.68,7734,0,100,2,922460,930191,883217,890950,0.0,1.447e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.63,7724,0,106,0,438585,446308,423269,430992,0.0,1.443e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.26,7872,0,132,4,497296,505166,485652,493519,0.0,1.441e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.40,7804,0,125,0,1494416,1502219,1467276,1475079,0.0,1.438e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.69,7645,0,99,1,1152560,1160203,1147732,1155376,0.0,1.420e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.20,7787,0,136,4,1386386,1394170,1362122,1369906,0.0,1.418e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.04,7469,0,72,0,521104,528572,508356,515824,0.0,1.412e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.16,7754,0,134,4,1856001,1863748,1775823,1783573,0.0,1.411e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.06,7334,0,68,1,832492,839824,795591,802924,0.0,1.394e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.37,7314,0,46,0,584336,591649,569582,576895,0.0,1.384e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.85,7327,0,84,0,839973,847299,803079,810405,0.0,1.382e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.54,7549,0,110,0,1938011,1945559,1853252,1860800,0.0,1.382e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.62,7387,0,98,4,2697570,2704953,2674423,2681808,0.0,1.369e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.58,7244,0,90,5,2296307,2303540,2261875,2269115,0.0,1.348e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.28,6967,0,50,0,591701,598667,576947,583913,0.0,1.342e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,92.95,9491,0,662,5,675521,685005,671312,680801,0.0,1.336e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.45,7299,0,109,4,2217138,2224434,2183932,2191228,0.0,1.334e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.12,6971,0,59,2,1547389,1554357,1519661,1526631,0.0,1.328e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.47,7471,0,186,3,474480,481947,462837,470307,0.0,1.314e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.19,6794,0,55,0,1783560,1790353,1708412,1715205,0.0,1.295e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.46,7208,0,109,2,1343901,1351108,1337660,1344865,0.0,1.294e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.52,7344,0,175,5,1930634,1937973,1844868,1852208,0.0,1.294e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.49,7250,0,145,10,1445385,1452598,1417866,1425114,0.0,1.290e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.35,7015,0,106,3,1475678,1482692,1449808,1456812,0.0,1.285e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.81,6867,0,79,3,1844595,1851458,1764464,1771330,0.0,1.271e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.82,6769,0,80,0,1827891,1834659,1745783,1752551,0.0,1.259e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.75,7385,0,233,5,2434011,2441390,2402406,2409788,0.0,1.258e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.08,6963,0,132,2,2500349,2507310,2469271,2476232,0.0,1.257e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.88,6697,0,71,4,1020394,1027089,974942,981635,0.0,1.252e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.25,6817,0,117,2,314925,321740,264723,271538,0.0,1.251e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.56,6740,0,94,3,2026937,2033674,1947302,1954040,0.0,1.249e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.11,7193,0,201,5,817947,825137,780713,787900,0.0,1.239e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.77,6582,0,81,0,697751,704332,691831,698412,0.0,1.236e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.06,6583,0,54,2,1203719,1210293,1197964,1204546,0.0,1.234e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.71,6518,0,83,1,2079037,2085553,2044063,2050580,0.0,1.209e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.47,6477,0,98,1,371501,377977,371979,378454,0.0,1.205e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.75,6313,0,79,0,1897812,1904124,1817988,1824300,0.0,1.181e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.93,6278,0,67,0,2238864,2245141,2205673,2211950,0.0,1.180e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.02,6239,0,61,0,1014092,1020330,968640,974878,0.0,1.177e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.13,6183,0,54,0,1777248,1783430,1702100,1708282,0.0,1.174e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.18,6375,0,114,1,2425114,2431486,2393505,2399879,0.0,1.162e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.91,6471,0,133,2,2095069,2101537,2060095,2066565,0.0,1.160e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.15,6090,0,50,1,913480,919569,874330,880417,0.0,1.158e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.82,6248,0,74,0,1452817,1459064,1425333,1431580,0.0,1.157e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.15,6370,0,110,2,1540864,1547226,1513277,1519645,0.0,1.156e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.08,6092,0,48,2,2896516,2902604,2872796,2878882,0.0,1.150e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.48,6166,0,91,3,2781384,2787547,2760819,2766983,0.0,1.142e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.77,6114,0,55,5,977984,984079,936861,942972,0.0,1.140e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.43,6191,0,97,0,1007775,1013965,962323,968513,0.0,1.126e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.11,6231,0,104,1,343351,349581,300664,306880,0.0,1.123e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.57,6064,0,87,0,1394232,1400295,1369968,1376031,0.0,1.114e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.91,5977,0,59,1,2012607,2018583,1932908,1938878,0.0,1.114e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.13,6082,0,112,2,24759,30838,24788,30869,0.0,1.106e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.61,5982,0,83,0,169942,175923,120753,126734,0.0,1.103e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.03,6644,0,257,4,2681733,2688374,2657829,2664467,0.0,1.090e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.91,5799,0,63,0,2058296,2064094,2023245,2029043,0.0,1.077e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.75,5770,0,72,0,1238370,1244139,1232178,1237947,0.0,1.074e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.29,5837,0,99,1,2224508,2230343,2191303,2197139,0.0,1.069e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.50,5637,0,28,0,1286693,1292329,1280438,1286074,0.0,1.064e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.45,6008,0,148,2,378019,384026,378494,384496,0.0,1.061e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.87,5597,0,63,0,769352,774948,731797,737393,0.0,1.047e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.06,5530,0,49,3,2534604,2540133,2500576,2506102,0.0,1.044e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.90,5542,0,61,0,797056,802597,759502,765043,0.0,1.042e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.88,5529,0,56,2,1160249,1165777,1155422,1160944,0.0,1.034e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.65,5562,0,73,2,1102001,1107561,1054208,1059768,0.0,1.030e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.12,5467,0,41,6,2073525,2078987,2038607,2044070,0.0,1.025e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.08,5683,0,106,3,432523,438203,417347,423028,0.0,1.020e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.79,5689,0,124,2,1885579,1891266,1805422,1811109,0.0,1.014e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.69,5244,0,16,0,2259361,2264604,2224925,2230168,0.0,1.014e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.41,5472,0,82,3,357987,363456,315284,320752,0.0,1.005e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.24,5281,0,39,1,1696367,1701646,1621515,1626795,0.0,1.005e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.72,5409,0,66,3,2599082,2604488,2562983,2568390,0.0,1.003e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.27,5543,0,90,4,2018659,2024199,1938844,1944382,0.0,1.001e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,94.35,6553,0,350,6,2318705,2325251,2283819,2290357,0.0,1.001e+04
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.69,5141,0,12,4,2213773,2218912,507515,502378,0.0,9997
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.41,5723,0,146,2,2006564,2012285,1926865,1932586,0.0,9989
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.97,5323,0,54,1,1279701,1285023,1273447,1278768,0.0,9918
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.48,5393,0,79,1,856884,862276,819681,825070,0.0,9912
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.06,5705,0,150,7,212765,218454,163372,169073,0.0,9902
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.77,5284,0,65,0,1400671,1405954,1376407,1381690,0.0,9876
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.51,5674,0,134,6,2000819,2006487,1921116,1926787,0.0,9838
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.81,5478,0,118,2,506880,512357,495250,500725,0.0,9779
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,99.02,5179,0,50,1,1194418,1199595,1188662,1193840,0.0,9688
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.80,5102,0,61,0,1141711,1146812,1093770,1098871,0.0,9597
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.46,5081,0,73,2,309253,314333,258512,263587,0.0,9369
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.44,5051,0,79,0,2514652,2519702,2483882,2488932,0.0,9303
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,96.59,5368,0,183,0,207340,212707,157947,163314,0.0,9190
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.86,4818,0,55,0,692907,697724,686987,691804,0.0,9115
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,98.75,4886,0,60,1,324672,329556,275829,280714,0.0,9111
gi|49482253|ref|NC_002952.2|,gi|151220212|ref|NC_009641.1|,97.98,5046,0,102,0,704398,709443,698478,703523,0.0,9059
